cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,8/10/2016,8/16/2016,Google Consumer Surveys,B,546,lv,0.0001647,27.63,41.69,8.66,34.10197,50.82857,4.66027,45600,70985,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/2/2016,6/5/2016,YouGov,B,1636,rv,0.0001646,44,41,,45.31447,43.71259,,44202,66268,6/7/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Washington,8/10/2016,8/16/2016,Google Consumer Surveys,B,595,lv,0.0001601,43.08,27.17,6.57,49.99674,37.02578,2.57027,45637,71022,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/14/2016,7/18/2016,Ipsos,A-,1180,lv,0.0001601,41.6,33.8,7.2,44.08464,37.12077,4.604844,44627,68073,7/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/25/2016,The Times-Picayune/Lucid,,2903,lv,0.00016,41,37,8,43.52776,42.01962,3.40612,46198,72257,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/17/2016,8/23/2016,Google Consumer Surveys,B,1157,lv,0.0001579,32.89,38.78,8.69,40.02802,47.66959,4.611873,45583,70968,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/1/2016,3/2/2016,Harper Polling,B-,662,lv,0.0001564,45,40,,42.35798,40.19485,,36573,66117,6/2/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/30/2016,USC Dornsife/LA Times,,2576,lv,0.0001555,41.87,45.29,,43.93398,43.46234,,45240,69549,8/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/17/2016,8/23/2016,Google Consumer Surveys,B,772,lv,0.0001549,30.73,35.27,7.48,37.93213,44.25573,3.401873,45575,70960,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/24/2016,8/26/2016,The Times-Picayune/Lucid,,2565,lv,0.0001531,42,36,8,44.53467,40.98587,3.40418,46199,72258,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/17/2016,8/23/2016,Google Consumer Surveys,B,947,lv,0.0001526,39.08,27.65,7.77,46.31335,36.68256,3.691873,45574,70959,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/1/2016,8/2/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001524,44,40,6,46.15664,44.19529,2.790692,44766,68496,8/4/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/13/2016,7/17/2016,Ipsos,A-,1183,lv,0.0001524,43.6,33.1,7.6,46.09665,36.43079,5.00656,44628,68074,7/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/27/2016,8/29/2016,The Times-Picayune/Lucid,,2009,lv,0.0001515,42,37,8,44.56567,41.90386,3.401581,46202,72261,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,7/16/2016,Ipsos,A-,1234,lv,0.0001509,43.5,33.2,7,46.00243,36.53831,4.406535,44629,68075,7/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/8/2016,4/12/2016,CBS News/New York Times,A-,1098,rv,0.0001486,50,40,,49.56812,43.02116,,42174,59673,4/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,3/3/2016,3/10/2016,Fort Hays State University,C-,475,a,0.0001478,38,43,,38.07117,45.88387,,36590,50228,3/14/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Minnesota,8/10/2016,8/16/2016,Google Consumer Surveys,B,555,lv,0.000147,40.71,25.69,9.02,47.53857,35.4036,5.02027,45613,70998,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/11/2016,7/15/2016,Ipsos,A-,1264,lv,0.0001467,43.9,31.7,7.4,46.40183,35.04837,4.820349,44600,67991,7/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/19/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001465,42,43,,43.04879,44.46638,,44651,68153,7/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/12/2016,9/18/2016,SurveyMonkey,C-,13230,lv,0.0001455,45,40,10,45.94358,41.29691,4.263735,45894,71676,9/20/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/17/2016,8/23/2016,Google Consumer Surveys,B,1288,lv,0.0001442,32.58,40.47,7.62,39.76531,49.43051,3.541873,45549,70934,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/12/2016,8/18/2016,CVOTER International,C+,993,lv,0.0001428,49.16,45.92,,47.1807,44.24657,,44908,68892,8/22/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/11/2016,4/13/2016,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1021,rv,0.0001425,48,41,,48.53471,44.06347,,39842,59665,4/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/26/2016,8/28/2016,The Times-Picayune/Lucid,,2024,lv,0.0001422,43,37,7,45.55357,41.92946,2.399927,46201,72260,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,8/17/2016,8/23/2016,Google Consumer Surveys,B,1668,lv,0.0001419,40.62,27.65,9.69,47.85719,36.68832,5.611873,45545,70930,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/23/2016,8/29/2016,USC Dornsife/LA Times,,2500,lv,0.0001418,42.32,45.07,,44.37754,43.27366,,45145,69403,8/30/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,8/10/2016,8/16/2016,Google Consumer Surveys,B,636,lv,0.0001388,40.29,25.98,12.4,46.94103,35.40731,8.400269,45635,71020,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,8/10/2016,8/16/2016,Google Consumer Surveys,B,682,lv,0.0001379,37.13,29.03,8.32,43.87743,38.61275,4.32027,45612,70997,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,Google Consumer Surveys,B,22143,lv,0.0001375,36.72,31.76,8.59,43.44602,41.30824,4.59027,45247,69564,8/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/17/2016,8/23/2016,Google Consumer Surveys,B,1047,lv,0.0001374,35.37,28.77,8.84,42.5488,37.72075,4.761874,45554,70939,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/10/2016,7/14/2016,Ipsos,A-,1246,lv,0.0001372,44.7,30.8,7.3,47.20728,34.16558,4.726974,44601,67992,7/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/11/2016,8/17/2016,CVOTER International,C+,1009,lv,0.0001332,49.69,45.47,,47.66347,43.86594,,44894,68839,8/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/22/2016,8/28/2016,USC Dornsife/LA Times,,2469,lv,0.0001318,43.59,43.96,,45.64606,42.19973,,45041,69095,8/29/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/4/2016,9/6/2016,The Times-Picayune/Lucid,,1094,lv,0.0001313,43,34,9,45.5357,38.65126,4.469775,46206,72265,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/10/2016,8/16/2016,CVOTER International,C+,1069,lv,0.0001293,50.84,44.28,,48.78028,42.72776,,44887,68825,8/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/9/2016,7/13/2016,Ipsos,A-,1233,lv,0.0001289,45.1,31.2,7.1,47.61966,34.57279,4.535181,44602,67993,7/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,8/10/2016,8/16/2016,Google Consumer Surveys,B,552,lv,0.0001288,36.77,27.97,12.19,43.62893,37.73256,8.190269,45596,70981,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/1/2016,3/11/2016,Mercyhurst University,,421,rv,0.0001277,43,35,,43.09492,37.97779,,44028,65493,5/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/21/2016,8/27/2016,USC Dornsife/LA Times,,2545,lv,0.0001275,44.21,43.65,,46.2576,41.93489,,45039,69092,8/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/23/2016,McLaughlin & Associates,C-,1002,lv,0.0001268,48,41,,45.44303,40.86216,,36666,50536,4/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,3/20/2016,3/22/2016,Emerson College,B,922,lv,0.0001268,47,38,,44.41214,36.92466,,36647,66124,6/2/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Georgia,2/22/2016,2/23/2016,SurveyUSA,A,1261,lv,0.0001257,41,50,,37.32735,48.54124,,36467,49992,2/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,9/4/2016,SurveyMonkey,C-,32226,rv,0.0001245,41,37,12,43.45958,40.96514,5.191359,45339,70492,9/6/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/11/2016,2/16/2016,Robert Morris University,,1000,a,0.000124,46.9,38,,46.40141,40.90298,,36433,71654,9/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,4/23/2016,4/25/2016,"National Research, Inc.",B+,600,lv,0.000124,49,40,8,50.69578,43.9985,4.183327,44014,66159,6/3/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/8/2016,7/12/2016,Ipsos,A-,1248,lv,0.0001239,44.1,32.4,6.1,46.60849,35.77538,3.547482,44560,67869,7/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Arizona,8/10/2016,8/16/2016,Google Consumer Surveys,B,544,lv,0.0001236,37.14,32.91,8.23,43.91563,42.53823,4.230269,45594,70979,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New Jersey,8/10/2016,8/16/2016,Google Consumer Surveys,B,736,lv,0.0001219,42.4,28.6,6.17,49.19036,38.25198,2.17027,45621,71006,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,North Carolina,8/10/2016,8/16/2016,Google Consumer Surveys,B,742,lv,0.0001182,33.51,35.36,6.71,40.07234,44.64429,2.71027,45617,71002,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Indiana,8/10/2016,8/16/2016,Google Consumer Surveys,B,617,lv,0.0001174,31.62,35.74,10.97,38.25461,45.14082,6.97027,45605,70990,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/7/2016,7/11/2016,Ipsos,A-,1226,lv,0.0001155,45.4,32.8,5,47.8824,36.17657,2.454134,44561,67870,7/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Colorado,2/26/2016,2/29/2016,"Keating Research, Inc.",B,450,lv,0.0001155,49,39,,45.12978,39.85341,,44166,66089,5/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/20/2016,8/26/2016,USC Dornsife/LA Times,,2460,lv,0.0001154,44.6,43.26,,46.62971,41.59995,,45038,69091,8/27/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/26/2016,7/27/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001153,43,42,,44.76067,42.32358,,44702,68300,7/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/28/2016,8/30/2016,The Times-Picayune/Lucid,,1429,lv,0.0001151,41,36,9,43.5736,40.87165,4.402294,46203,72262,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/9/2016,8/15/2016,CVOTER International,C+,1035,lv,0.0001146,50.67,44.19,,48.58507,42.68804,,44874,68801,8/17/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/29/2016,7/30/2016,Morning Consult,,1931,rv,0.000114,41,36,11,45.5847,43.27814,5.71019,44716,68361,7/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,3/2/2016,3/6/2016,CNN/Opinion Research Corp.,A-,884,rv,0.0001137,50,43,,48.09117,43.10528,,36570,65531,5/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/16/2016,6/16/2016,Gravis Marketing,B-,2197,rv,0.0001122,50.5,47,,50.72303,47.67512,,44364,67251,6/20/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Missouri,8/10/2016,8/16/2016,Google Consumer Surveys,B,542,lv,0.0001118,38.89,28.71,10.27,45.55072,38.15294,6.27027,45614,70999,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,3/14/2016,3/20/2016,Franklin & Marshall College,B+,828,rv,0.0001113,46,33,,44.74775,37.09706,,36652,50354,3/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,6/9/2016,6/10/2016,SurveyMonkey,C-,1264,lv,0.0001105,54,28,5,55.20113,30.48699,-0.6486948,44244,66963,6/14/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/6/2016,7/10/2016,Ipsos,A-,1229,lv,0.00011,44.3,35.1,4.3,46.76393,38.47627,1.758928,44562,67871,7/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/12/2016,7/13/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0001097,37,44,,38.11315,45.56404,,44583,67946,7/14/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/5/2016,7/9/2016,Ipsos,A-,1277,lv,0.0001086,44,34.8,4.3,46.45029,38.17606,1.768142,44563,67872,7/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Idaho,4/8/2016,4/19/2016,Dan Jones & Associates,C+,603,a,0.0001084,32,49,,29.73028,51.44349,,44175,66112,6/2/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/29/2016,8/31/2016,The Times-Picayune/Lucid,,1267,lv,0.0001083,42,35,10,44.57511,39.84257,5.396727,46204,72263,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/19/2016,8/25/2016,USC Dornsife/LA Times,,2444,lv,0.000107,43.6,44.28,,45.595,42.67551,,44991,69026,8/26/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/4/2016,7/8/2016,Ipsos,A-,1313,lv,0.000106,44.4,34.7,4.4,46.83354,38.08454,1.872842,44520,67772,7/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,3/14/2016,3/16/2016,Emerson College,B,768,lv,0.0001052,55,36,,52.96577,35.34126,,36628,50283,3/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/14/2016,7/16/2016,Morning Consult,,2002,rv,0.0001042,38,35,11,43.32436,42.08817,5.786412,44614,68021,7/18/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/21/2016,8/23/2016,The Times-Picayune/Lucid,,2178,lv,0.000104,43,36,8,45.50075,41.09486,3.406677,46196,72255,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,8/10/2016,8/16/2016,Google Consumer Surveys,B,882,lv,0.0001034,40.37,30.59,7.36,47.0039,39.98968,3.36027,45628,71013,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/3/2016,7/7/2016,Ipsos,A-,1317,lv,0.0001009,44.8,34.2,4.5,47.222,37.59045,1.981009,44521,67773,7/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/22/2016,7/24/2016,Morning Consult,,2502,rv,0.0001002,36,40,10,42.74649,45.33438,4.75315,44675,68225,7/25/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/1/2016,7/5/2016,Ipsos,A-,1452,lv,0.0001002,44.3,33.1,6.2,46.69748,36.498,3.684361,44507,67734,7/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,9/5/2016,9/11/2016,SurveyMonkey,C-,16220,rv,0.0000996,42,40,11,44.37111,43.70245,4.340039,45719,71356,9/13/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/18/2016,8/24/2016,USC Dornsife/LA Times,,2434,lv,0.0000993,44.28,44.03,,46.22942,42.4902,,44984,69018,8/25/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/8/2016,8/14/2016,CVOTER International,C+,975,lv,0.0000987,50.45,44.65,,48.35399,43.18731,,44861,68761,8/16/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/24/2016,Greenberg Quinlan Rosner (Democracy Corps),B-,900,lv,0.0000982,53,40,,49.63845,41.05568,,36680,50428,4/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Wisconsin,8/10/2016,8/16/2016,Google Consumer Surveys,B,660,lv,0.0000953,44.14,24.51,7.63,50.95316,34.19875,3.63027,45638,71023,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/2/2016,7/6/2016,Ipsos,A-,1308,lv,0.0000951,43.3,34.7,5.7,45.70897,38.09436,3.183336,44522,67774,7/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/28/2016,4/2/2016,IBD/TIPP,A-,819,rv,0.0000923,47,35,,47.93755,37.7774,,36685,50482,4/6/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/30/2016,7/4/2016,Ipsos,A-,1407,lv,0.000092,44.1,34.5,6.2,46.48278,37.90395,3.683966,44508,67735,7/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/17/2016,8/23/2016,USC Dornsife/LA Times,,2396,lv,0.0000907,45.28,43.22,,47.18329,41.76151,,44928,68946,8/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/7/2016,8/13/2016,CVOTER International,C+,974,lv,0.0000901,49.01,45.51,,46.91585,44.07752,,44853,68744,8/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,1/30/2016,2/6/2016,Florida Southern College,,608,rv,0.0000897,45,38,,45.17537,41.85483,,36063,48972,2/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Ohio,8/10/2016,8/16/2016,Google Consumer Surveys,B,810,lv,0.0000896,29.53,33.7,8.2,36.25211,43.24193,4.20027,45625,71010,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,New York,8/10/2016,8/16/2016,Google Consumer Surveys,B,991,lv,0.0000886,41.23,26.04,6.19,47.98239,35.63075,2.19027,45624,71009,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/20/2016,5/23/2016,YouGov,B,1622,rv,0.0000884,42,41,,43.05745,43.55912,,44147,66056,5/25/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/6/2016,8/12/2016,CVOTER International,C+,1045,lv,0.0000882,49.52,45.14,,47.42773,43.7308,,44855,68748,8/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/22/2016,8/24/2016,The Times-Picayune/Lucid,,1703,lv,0.0000873,41,37,8,43.51913,42.04938,3.408801,46197,72256,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/5/2016,8/11/2016,CVOTER International,C+,1107,lv,0.000085,49.84,45.07,,47.75349,43.67826,,44854,68749,8/15/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/16/2016,8/22/2016,USC Dornsife/LA Times,,2411,lv,0.0000844,44.21,44.05,,46.06324,42.69716,,44913,68897,8/23/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/29/2016,7/3/2016,Ipsos,A-,1353,lv,0.000084,43.6,35,6,45.9684,38.4051,3.482948,44509,67736,7/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/3/2016,3/6/2016,ABC News/Washington Post,A+,864,rv,0.0000823,50,41,,47.35114,42.27276,,36557,65482,5/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/20/2016,8/22/2016,The Times-Picayune/Lucid,,1842,lv,0.0000813,42,36,7,44.45597,41.16193,2.409477,46195,72254,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Texas,8/10/2016,8/16/2016,Google Consumer Surveys,B,1071,lv,0.0000803,31.11,40.53,7.77,37.76996,49.97171,3.77027,45633,71018,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,8/10/2016,8/16/2016,Google Consumer Surveys,B,1341,lv,0.0000798,34.48,38.4,7.23,41.18581,47.91564,3.23027,45599,70984,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/28/2016,7/2/2016,Ipsos,A-,1350,lv,0.0000795,43.9,34.4,6.3,46.25278,37.80784,3.781207,44510,67737,7/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Florida,5/16/2016,5/19/2016,YouGov,B,995,lv,0.0000793,43,42,,43.3344,43.07651,,44114,66001,5/23/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Pennsylvania,2/11/2016,2/16/2016,Robert Morris University,,511,a,0.0000782,43.4,44.3,,42.98292,47.18929,,36446,71655,9/19/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,3/23/2016,4/3/2016,Christopher Newport University,B-,1102,lv,0.0000763,44,35,,44.04929,36.58629,,44029,65676,5/5/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/15/2016,8/21/2016,USC Dornsife/LA Times,,2359,lv,0.0000761,43.55,44.56,,45.33739,43.32687,,44906,68885,8/22/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/8/2016,7/10/2016,Morning Consult,,2001,rv,0.0000758,39,37,12,44.30878,44.13528,6.833986,44537,67815,7/11/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/16/2016,3/21/2016,Quinnipiac University,A-,1451,rv,0.0000758,46,40,,45.44147,41.72123,,36646,50494,4/6/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/5/2016,7/5/2016,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,0.0000756,38,40,9,41.18316,43.75595,5.975156,44513,67768,7/8/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/24/2016,6/27/2016,Morning Consult,,4001,rv,0.0000754,39,36,11,44.11712,43.18296,5.855297,44420,67412,6/27/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/27/2016,7/1/2016,Ipsos,A-,1345,lv,0.0000752,43.4,34.2,5.8,45.73461,37.61083,3.27978,44491,67658,7/1/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/4/2016,8/10/2016,CVOTER International,C+,1077,lv,0.0000751,49.45,45.15,,47.3627,43.7716,,44836,68699,8/12/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/19/2016,8/21/2016,The Times-Picayune/Lucid,,1836,lv,0.0000745,44,35,7,46.38902,40.25249,2.418085,46194,72253,9/28/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,California,8/10/2016,8/16/2016,Google Consumer Surveys,B,1633,lv,0.0000743,43.63,25.43,8.79,50.38611,35.02676,4.79027,45595,70980,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Michigan,7/5/2016,7/11/2016,Mitchell Research & Communications,D,600,lv,0.0000739,40,34,,38.73542,34.24837,,44671,68217,7/24/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,Illinois,8/10/2016,8/16/2016,Google Consumer Surveys,B,1007,lv,0.0000731,37.04,26.64,9.83,43.73949,36.14546,5.83027,45604,70989,9/9/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/14/2016,8/20/2016,USC Dornsife/LA Times,,2385,lv,0.0000707,43.01,44.96,,44.7174,43.83666,,44900,68875,8/21/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/24/2016,3/26/2016,Public Policy Polling,B+,1083,v,0.0000689,48,41,,45.84962,42.08928,,36664,50415,3/31/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/20/2016,CNN/Opinion Research Corp.,A-,925,rv,0.0000674,53,41,,51.16719,41.31857,,36639,50313,3/22/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/13/2016,8/19/2016,USC Dornsife/LA Times,,2463,lv,0.000067,43.58,44.19,,45.21635,43.1601,,44899,68874,8/20/16
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/3/2016,8/9/2016,CVOTER International,C+,1002,lv,0.0000636,48.1,45.9,,46.02364,44.52593,,44822,68669,8/11/16
